epoch,train_loss,train_mse,train_kl,val_loss,val_mse,val_kl
0,0.14005245196242486,0.13941299494716428,0.6394575277809054,0.03627265296821781,0.03557079489591069,0.701858261103735
1,0.028705412101361058,0.0281686561122056,0.536755858890472,0.028240468640855006,0.027841481876110973,0.3989868437748375
